,id,room_type,neighbourhood,price,review_scores_rating,review_scores_cleanliness,review_scores_communication
357,9471586,Entire home/apt,"Athina, Greece",54.0,4.91,4.94,4.99
358,9486927,Entire home/apt,"Athina, Greece",80.0,4.57,4.86,5.0
359,9504207,Entire home/apt,"Athina, attiki, Greece",31.0,4.29,4.39,4.75
360,9504857,Entire home/apt,"Athina, Greece",89.0,4.93,4.9,4.94
361,9510598,Entire home/apt,"Athina, Greece",98.0,4.95,4.97,4.92
362,9510630,Entire home/apt,"Αθήνα, αττικη
Αττικη, Greece",40.0,4.48,4.74,5.0
363,9525227,Entire home/apt,"Athina, Greece",93.0,4.89,4.93,4.93
364,9541663,Entire home/apt,"Athina, Greece",99.0,4.9,4.97,4.98
365,9548700,Entire home/apt,"Athina, Greece",99.0,4.84,4.91,4.92
366,9548843,Entire home/apt,"Athina, Greece",93.0,4.9,4.95,4.92
367,9619045,Entire home/apt,"Athens, Athens Center, Greece",144.0,4.81,4.91,4.93
368,9643833,Entire home/apt,"Athina, Greece",31.0,5.0,5.0,5.0
369,9711346,Entire home/apt,"Athina, Greece",96.0,4.84,4.88,4.96
370,9718738,Entire home/apt,"Athina, Greece",61.0,4.98,4.99,4.99
371,9745267,Private room,"Athina, Greece",39.0,4.53,4.51,4.64
372,9768981,Entire home/apt,"Ampelokipi , Athens, Greece",36.0,,,
373,9770854,Entire home/apt,"Athina, Greece",56.0,4.85,4.82,4.98
374,9844087,Entire home/apt,"Athina, Greece",98.0,4.89,4.87,4.96
375,9876310,Entire home/apt,"Athina, Greece",55.0,4.78,4.79,4.95
376,9916154,Private room,"Athina, Greece",400.0,,,
377,9958511,Entire home/apt,"Athina, Greece",34.0,4.87,4.85,4.99
378,9970367,Entire home/apt,"Αθήνα, Αττικης, Greece",32.0,4.85,4.92,4.97
379,10008553,Entire home/apt,"Athina, Greece",40.0,4.49,4.25,4.91
380,10027906,Entire home/apt,"Athina, Greece",187.0,4.52,4.59,4.69
381,10045648,Entire home/apt,"Athina, Greece",77.0,4.79,4.86,4.97
382,10130785,Entire home/apt,"Athina, Greece",81.0,4.78,4.85,4.92
383,10188217,Entire home/apt,"Athens , Attiki, Greece",47.0,4.84,4.95,4.95
384,10257772,Entire home/apt,"Athina, Greece",40.0,5.0,4.97,4.94
385,10271608,Entire home/apt,"Athina, Greece",199.0,4.86,4.85,4.89
386,10277662,Private room,"Athina, Greece",23.0,4.0,4.25,4.25
387,10325584,Entire home/apt,"Athina, Greece",,4.85,4.88,4.78
388,10349116,Entire home/apt,"Αθήνα, Attica, Greece",78.0,4.87,4.89,4.96
389,10354786,Entire home/apt,"Αθήνα, Attiki, Greece",241.0,4.84,4.88,4.98
390,10364578,Entire home/apt,"Athina, Greece",85.0,4.93,4.95,4.97
391,10374154,Entire home/apt,"Athina, Greece",59.0,4.86,4.93,4.96
392,10382889,Entire home/apt,"Athina, Greece",95.0,5.0,4.8,5.0
393,10400201,Entire home/apt,"Athina, Attika, Greece",36.0,4.8,4.85,4.92
394,10447814,Entire home/apt,"Athina, Greece",117.0,4.82,4.86,4.87
395,10473625,Entire home/apt,"Athina, Greece",53.0,4.93,4.94,4.93
396,10482630,Entire home/apt,"Athina, Greece",38.0,4.95,5.0,5.0
397,10492944,Entire home/apt,"Athina, Greece",140.0,4.88,4.92,5.0
398,10513581,Private room,,100.0,4.25,4.25,4.25
399,10543466,Entire home/apt,"Αθήνα, Αττική, Greece",209.0,4.9,4.88,4.94
400,10586558,Entire home/apt,,83.0,4.83,4.83,4.83
401,10673551,Private room,"Athina, Greece",24.0,4.59,4.32,4.81
402,10676887,Entire home/apt,"Αθήνα, Atiiki, Greece",45.0,4.76,4.91,4.96
403,10692450,Entire home/apt,"Athens, Greece",65.0,4.95,4.97,4.96
404,10806105,Entire home/apt,"Athina, Greece",48.0,4.78,4.6,4.97
405,10808869,Entire home/apt,"Athina, Greece",60.0,2.5,4.0,3.0
406,10817455,Entire home/apt,"Athina, Greece",94.0,4.9,5.0,4.98
407,10865731,Entire home/apt,"Athina, Greece",106.0,4.67,4.6,4.93
408,10871793,Entire home/apt,"Athina, Greece",165.0,4.9,4.93,4.95
409,10890756,Entire home/apt,"Athina, Greece",55.0,4.71,4.66,4.95
410,10898803,Entire home/apt,"Athens, Attiki, Greece",126.0,4.94,4.91,4.97
411,10916521,Entire home/apt,"Gazi, Athens, Greece",44.0,4.68,4.78,4.98
412,10989934,Entire home/apt,"Athina, Greece",118.0,4.99,4.99,5.0
413,11036538,Entire home/apt,"Athina, Greece",105.0,4.88,4.83,4.94
414,11102304,Entire home/apt,"Athina, Attiki, Greece",80.0,4.86,5.0,5.0
415,11107198,Entire home/apt,"Athina, Greece",111.0,4.9,4.92,4.97
416,11111075,Entire home/apt,"Athens, Attica, Greece",85.0,4.94,4.91,4.96
417,11112289,Entire home/apt,"Αθήνα, Αττική, Greece",30.0,4.82,4.86,4.95
418,11136190,Entire home/apt,"Athina, Greece",75.0,4.96,4.98,4.93
419,11137204,Entire home/apt,"Athina, Greece",41.0,4.98,4.98,4.99
420,11141442,Entire home/apt,"Athina, Greece",66.0,4.63,5.0,4.63
421,11167872,Entire home/apt,"Athina, Greece",45.0,4.71,4.5,4.93
422,11209161,Entire home/apt,"Athina, Greece",57.0,4.8,4.87,4.96
423,11272735,Entire home/apt,"Αθήνα, Αττική, Greece",31.0,4.77,4.95,4.98
424,11312612,Entire home/apt,"Αθήνα, Αττική, Greece",226.0,4.97,4.95,4.99
425,11349671,Entire home/apt,"Athina, Greece",76.0,5.0,5.0,5.0
426,11389273,Entire home/apt,,100.0,4.98,4.96,5.0
427,11403148,Private room,"Athina, Athens, Greece",94.0,4.95,4.96,4.98
428,11403317,Entire home/apt,"Αθήνα, Αττικής, Greece",119.0,4.91,4.88,4.99
429,11412697,Entire home/apt,"Athina, Greece",49.0,4.55,4.5,4.8
430,11456350,Entire home/apt,"Athina, Greece",146.0,4.93,4.81,4.98
431,11458328,Entire home/apt,"Athina, Greece",164.0,4.84,4.79,4.94
432,11477359,Entire home/apt,"Athina, Greece",161.0,4.9,4.84,4.97
433,11496032,Entire home/apt,"Athina, Greece",95.0,4.66,4.64,4.79
434,11499830,Entire home/apt,"Αθήνα, Αττικής, Greece",46.0,4.95,5.0,4.99
435,11506233,Entire home/apt,"Athina, Greece",59.0,4.64,4.55,4.87
436,11542772,Entire home/apt,"Athina, Greece",288.0,4.67,4.67,4.67
437,11549545,Entire home/apt,"Athina, Greece",240.0,4.69,4.56,4.44
438,11559952,Entire home/apt,"Athina, Greece",79.0,4.98,4.99,4.99
439,11562618,Entire home/apt,"Athina, Greece",288.0,5.0,5.0,5.0
440,11563903,Entire home/apt,"Athina, Greece",168.0,4.67,4.67,5.0
441,11565071,Entire home/apt,"Athina, Greece",144.0,4.67,5.0,5.0
442,11566709,Entire home/apt,"Athina, Greece",240.0,4.71,4.8,4.9
443,11566981,Entire home/apt,"Athina, Greece",240.0,4.53,4.84,4.68
444,11567559,Entire home/apt,"Athina, Greece",120.0,4.71,4.86,5.0
445,11604027,Entire home/apt,"Athina, Greece",120.0,4.67,4.67,4.92
446,11614090,Entire home/apt,"Athina, Greece",88.0,4.93,4.88,4.98
447,11646666,Entire home/apt,"Athina, Greece",59.0,4.89,4.92,4.97
448,11670774,Entire home/apt,"Athina, Greece",205.0,4.95,4.98,5.0
449,11691209,Entire home/apt,"Athina, Greece",31.0,4.79,4.88,4.96
450,11731014,Entire home/apt,"Athens, Greece",225.0,4.96,4.97,4.93
451,11800815,Entire home/apt,"Athina, Attiki, Greece",45.0,4.91,4.91,4.93
452,11821517,Entire home/apt,"Athina, Athens, Greece",95.0,4.92,4.88,4.95
453,11823861,Entire home/apt," koukaki, athens, Greece",74.0,4.82,4.89,4.98
454,11839044,Private room,"Athens, Greece",46.0,4.96,4.95,4.99
455,11857429,Entire home/apt,"Athina, Greece",71.0,4.95,4.78,5.0
456,11880078,Entire home/apt,"Athina, Greece",55.0,4.77,4.78,4.85
457,11899423,Entire home/apt,"Athens, Kolonaki, Greece",131.0,4.94,4.99,4.97
458,11901130,Entire home/apt,"Athina, Greece",90.0,4.93,5.0,4.86
459,11903795,Entire home/apt,"Athens, PC, Greece",120.0,4.96,4.97,4.93
460,11908173,Entire home/apt,"Αθήνα, Αττική, Greece",40.0,4.83,4.88,4.98
461,11922831,Entire home/apt,"Athina, Greece",93.0,4.91,4.93,4.98
462,11942195,Entire home/apt,"Athina, Greece",24.0,4.74,4.6,5.0
463,11979262,Entire home/apt,"Athina, Greece",51.0,4.93,4.96,4.97
464,12023315,Entire home/apt,"Athina, Greece",60.0,5.0,4.75,4.75
465,12038136,Private room,"Athens, Greece",44.0,4.93,4.95,4.96
466,12059826,Entire home/apt,"Athina, Greece",74.0,4.77,4.72,4.89
467,12104645,Entire home/apt,"Athina, Greece",34.0,4.76,4.77,4.95
468,12122321,Entire home/apt,"Athina, Greece",63.0,4.95,5.0,4.86
469,12131708,Entire home/apt,"Athina, Greece",58.0,4.95,4.97,5.0
470,12165789,Entire home/apt,"Athina, Greece",270.0,4.94,4.82,4.95
471,12179521,Entire home/apt,"Athina, Greece",55.0,4.7,4.71,4.87
472,12182711,Entire home/apt,"Athina, Greece",56.0,4.84,4.87,4.91
473,12193432,Entire home/apt,,45.0,4.59,4.56,4.95
474,12222312,Entire home/apt,"Athens, Greece",80.0,4.65,4.74,4.9
475,12265240,Entire home/apt,"Athens, Attica, Greece",34.0,4.86,4.92,4.97
476,12266573,Entire home/apt,"Athina, Greece",55.0,4.46,4.13,5.0
477,12333241,Entire home/apt,"Athina, Greece",45.0,4.95,4.98,4.98
478,12339162,Entire home/apt,"Athina, Greece",82.0,4.61,4.45,4.94
479,12356737,Entire home/apt,"Athina, Greece",85.0,4.94,4.84,4.84
480,12406799,Entire home/apt,"Plaka, Athens, Greece",162.0,4.88,4.76,4.96
481,12427549,Entire home/apt,,35.0,4.76,4.85,4.97
482,12450785,Entire home/apt,"Athina, Attica, Greece",182.0,5.0,5.0,5.0
483,12461768,Entire home/apt,"Athina, Greece",180.0,4.91,4.95,4.83
484,12476660,Entire home/apt,,75.0,4.68,4.78,4.85
485,12477603,Private room,"Athina, Greece",29.0,4.72,4.72,4.84
486,12489380,Entire home/apt,"Athina, Greece",118.0,4.97,5.0,5.0
487,12491911,Entire home/apt,"Athina, Greece",150.0,4.96,4.96,4.97
488,12504525,Entire home/apt,"Athina, Greece",61.0,4.95,4.95,4.97
489,12525342,Entire home/apt,"Athina, Greece",132.0,4.86,4.57,5.0
490,12527248,Entire home/apt,,118.0,5.0,5.0,5.0
491,12531224,Entire home/apt,"Athens, Greece",175.0,4.91,4.91,5.0
492,12541475,Entire home/apt,"Αθήνα, Greece",89.0,4.9,4.86,4.98
493,12549584,Entire home/apt,"Athina, Greece",51.0,3.89,4.11,4.22
494,12562240,Entire home/apt,"Athens, Greece",50.0,4.8,4.74,4.87
495,12584296,Entire home/apt,"Athina, Greece",64.0,4.78,4.84,4.94
496,12612983,Entire home/apt,"Koukaki, athens, Greece",206.0,4.83,4.83,4.95
497,12621927,Private room,"Athina, Greece",38.0,4.85,4.94,4.89
498,12639647,Entire home/apt,"Athens, Attica, Greece",96.0,4.94,4.91,5.0
499,12645083,Entire home/apt,,39.0,4.96,4.94,4.98
500,12658913,Entire home/apt,"Athens, Greece",60.0,4.88,4.93,5.0
501,12662793,Entire home/apt,"Athina, Greece",44.0,4.73,4.8,4.96
502,12665787,Entire home/apt,"Athina, Greece",60.0,4.87,4.72,4.91
503,12689332,Entire home/apt,"Athina, Greece",46.0,4.6,4.53,4.67
504,12692563,Entire home/apt,,133.0,4.5,4.63,4.78
505,12697260,Entire home/apt,"Athina, Greece",42.0,5.0,5.0,5.0
506,12722089,Entire home/apt,"Athina, Greece",61.0,4.83,4.83,4.95
507,12760838,Entire home/apt,"Athina, Αττικης, Greece",78.0,4.91,4.83,4.94
508,12768748,Entire home/apt,"Athens , Greece",50.0,4.96,4.81,5.0
509,12837757,Entire home/apt,"Athens, Greece",60.0,5.0,4.9,5.0
510,12846439,Entire home/apt,"Athina, Peloponnisos Dytiki Ellada ke Ionio, Greece",80.0,5.0,5.0,5.0
511,12849077,Entire home/apt,"Athina, Greece",37.0,4.67,4.83,4.9
512,12858718,Entire home/apt,"Athina, Greece",51.0,4.69,4.73,4.91
513,12864326,Entire home/apt,,82.0,4.96,4.99,4.99
514,12877129,Entire home/apt,"Athina, Greece",48.0,4.75,4.78,4.9
515,12878761,Entire home/apt,"Athina, Greece",96.0,4.73,4.78,4.9
516,12893692,Entire home/apt,,34.0,4.53,4.6,4.78
517,12913295,Entire home/apt,"Athina, Greece",78.0,4.87,4.9,4.93
518,12923641,Entire home/apt,"Athina, Greece",37.0,4.52,4.64,4.68
519,12931756,Entire home/apt,"Athina, Athens, Greece",50.0,4.88,4.82,4.98
520,12948824,Entire home/apt,,134.0,4.94,4.95,4.97
521,12976607,Entire home/apt,"Athina, Greece",193.0,4.84,4.8,4.96
522,12980598,Entire home/apt,"Athina, Greece",125.0,4.93,4.96,4.98
523,12986397,Entire home/apt,"Athina, Attiki, Greece",81.0,4.85,4.86,4.97
524,12993828,Entire home/apt,"Athina, Greece",55.0,4.78,4.76,4.93
525,13014828,Entire home/apt,"Athina, Greece",30.0,5.0,4.67,5.0
526,13015874,Entire home/apt,"Athina, Greece",71.0,4.95,4.98,4.99
527,13035089,Private room,"Athina, Greece",121.0,4.76,4.86,4.87
528,13035913,Private room,"Athina, Greece",149.0,4.7,4.93,4.91
529,13039289,Entire home/apt,"Athina, Greece",53.0,4.87,4.88,4.92
530,13044632,Entire home/apt,"Αθήνα, Αττικη, Greece",70.0,4.86,4.86,4.95
531,13086140,Entire home/apt,"Athina, Greece",520.0,4.93,4.93,4.99
532,13105446,Entire home/apt,"Athina, Greece",150.0,4.95,4.95,4.97
533,13110148,Entire home/apt,"Athina, Greece",192.0,4.99,4.99,5.0
534,13118231,Entire home/apt,"Αθήνα, Αττική, Greece",41.0,4.73,4.82,4.9
535,13121121,Entire home/apt,"Athina, Greece",167.0,4.68,4.83,4.86
536,13123584,Entire home/apt,"Athens, Attica, Greece",134.0,4.6,4.79,4.88
537,13127836,Entire home/apt,"Athina, Greece",71.0,4.88,4.83,4.9
538,13134354,Entire home/apt,"Athina, Greece",46.0,4.75,4.75,4.91
539,13145534,Private room,"Athina, Greece",27.0,4.76,4.81,4.94
540,13150774,Entire home/apt,"Athina, Greece",60.0,4.75,4.69,4.81
541,13169260,Entire home/apt,"Athens, Greece",336.0,4.95,4.89,4.97
542,13188948,Entire home/apt,,150.0,4.97,4.92,4.99
543,13191838,Entire home/apt,"Athina, Greece",40.0,4.92,4.92,4.96
544,13195012,Entire home/apt,"Athina, Greece",62.0,4.82,4.94,4.81
545,13198453,Entire home/apt,"Athina, ATTIKI, Greece",64.0,5.0,5.0,5.0
546,13198517,Entire home/apt,"Athina, Greece",160.0,4.77,4.83,4.86
547,13246767,Entire home/apt,"Athina, Greece",79.0,5.0,4.94,4.96
548,13252360,Entire home/apt,,45.0,,,
549,13276334,Entire home/apt,"Athens, Greece",62.0,4.43,4.4,4.77
550,13276589,Entire home/apt,"Athens, Greece",85.0,4.92,4.98,4.98
551,13294421,Entire home/apt,,40.0,4.74,4.83,4.94
552,13296222,Entire home/apt,"Athina, Greece",72.0,4.93,4.98,4.9
553,13302641,Entire home/apt,"Athina, Greece",171.0,,,
554,13304153,Entire home/apt,"Athina, Greece",757.0,4.83,4.8,4.94
555,13305230,Entire home/apt,"Kentrikos Tomeas Athinon, Greece",56.0,4.92,4.98,4.99
556,13310071,Entire home/apt,"Athina, Greece",81.0,4.89,4.89,4.95
557,13312806,Entire home/apt,"Athina, Greece",77.0,4.89,4.97,4.94
558,13320183,Entire home/apt,"Athina, Greece",55.0,4.97,4.98,4.89
559,13331887,Entire home/apt,"Athina, Greece",157.0,,,
560,13332606,Entire home/apt,"Athina, Greece",176.0,5.0,5.0,5.0
561,13337047,Entire home/apt,"Kolonaki, Athens, Attica, Greece",56.0,4.35,4.19,4.86
562,13349627,Entire home/apt,"Athina, Greece",63.0,4.21,4.5,4.5
563,13351413,Entire home/apt,"Athina, Greece",35.0,4.32,4.5,4.75
564,13382357,Entire home/apt,"Athina, Greece",116.0,4.93,4.95,4.98
565,13388921,Entire home/apt,"Athina, Greece",105.0,4.87,4.8,4.96
566,13409388,Entire home/apt,"Athina, Greece",135.0,4.88,4.9,4.96
567,13414771,Entire home/apt,"Athina, Greece",65.0,4.65,4.51,4.96
568,13430048,Entire home/apt,,115.0,5.0,5.0,5.0
569,13455532,Entire home/apt,,90.0,,,
570,13475160,Entire home/apt,"Athina, Greece",58.0,4.99,4.94,5.0
571,13476393,Entire home/apt,"Athina, Greece",85.0,4.9,4.86,5.0
572,13485485,Entire home/apt,"Athina, Greece",32.0,4.53,4.39,4.92
573,13494666,Entire home/apt,"Athina, Greece",53.0,4.85,4.86,4.98
574,13502753,Entire home/apt,"Athina, Attica, Greece",38.0,4.79,4.7,4.85
575,13520236,Entire home/apt,"Athens, Greece",150.0,4.5,4.5,4.75
576,13520652,Entire home/apt,"Athens, Greece",95.0,,,
577,13553080,Entire home/apt,"Athens, Attica, Greece",88.0,4.84,4.87,4.89
578,13570287,Entire home/apt,"Athina, Greece",40.0,4.8,4.74,4.93
579,13582987,Entire home/apt,"Athina, Attica, Greece",139.0,4.81,4.95,4.9
580,13592307,Entire home/apt,,50.0,4.89,4.94,4.97
581,13594084,Private room,"Athina, Greece",52.0,4.71,4.62,4.93
582,13595845,Entire home/apt,"Athina, Greece",64.0,4.63,4.95,5.0
583,13603658,Entire home/apt,"Athina, Greece",59.0,4.97,4.99,5.0
584,13621619,Entire home/apt,,43.0,4.73,4.86,4.92
585,13621887,Entire home/apt,,75.0,4.66,4.79,4.94
586,13628361,Entire home/apt,,44.0,4.67,4.82,4.93
587,13644911,Entire home/apt,"Athina, Greece",50.0,4.92,4.91,5.0
588,13684287,Entire home/apt,"Athina, Greece",41.0,4.62,4.61,4.81
589,13717754,Entire home/apt,,60.0,4.94,4.97,4.99
590,13739424,Entire home/apt,,60.0,4.85,4.93,4.95
591,13744447,Entire home/apt,"Athina, Greece",240.0,4.22,4.11,4.89
592,13748657,Entire home/apt,,70.0,4.93,5.0,4.94
593,13756367,Entire home/apt,"Athina, Greece",124.0,4.86,4.98,4.97
594,13766522,Entire home/apt,"Athina, Greece",55.0,5.0,5.0,5.0
595,13767275,Entire home/apt,,71.0,4.14,4.86,4.43
596,13774384,Entire home/apt,"Athina, Greece",41.0,4.95,4.9,5.0
597,13812118,Entire home/apt,,106.0,4.97,4.94,4.99
598,13813140,Entire home/apt,"Athina, Greece",60.0,4.91,5.0,5.0
599,13824992,Entire home/apt,"Athens, Greece",,4.99,4.91,5.0
600,13825644,Entire home/apt,"Athina, Greece",325.0,5.0,5.0,5.0
601,13833315,Entire home/apt,,49.0,,,
602,13837989,Entire home/apt,"Athina, Greece",85.0,4.81,4.87,4.88
603,13842245,Entire home/apt,"Athina, Greece",64.0,4.85,4.92,4.96
604,13843004,Entire home/apt,"Athina, Greece",42.0,4.81,4.78,4.92
605,13854508,Entire home/apt,"Athina, Greece",40.0,4.79,4.7,4.94
606,13874631,Entire home/apt,"Athina, Greece",110.0,4.94,4.97,4.96
607,13875461,Entire home/apt,,125.0,4.83,4.87,4.91
608,13876189,Entire home/apt,"Athina, Greece",135.0,4.78,4.89,5.0
609,13876561,Entire home/apt,"Athina, Greece",99.0,5.0,5.0,5.0
610,13876975,Entire home/apt,"Athina, Greece",91.0,4.75,5.0,4.5
611,13877247,Entire home/apt,"Kentrikos Tomeas Athinon, Greece",96.0,4.78,4.56,4.78
612,13885525,Entire home/apt,"Athina, Greece",76.0,4.92,4.96,4.87
613,13890217,Entire home/apt,"Athens, Attica, Greece",158.0,4.65,4.81,4.86
614,13906219,Entire home/apt,"Athina, Greece",97.0,4.93,4.96,5.0
615,13912611,Private room,"Athina, Greece",38.0,4.75,4.74,4.92
616,13919907,Entire home/apt,"Kolonaki, Athens , Attica, Greece",59.0,4.24,4.19,4.65
617,13951605,Entire home/apt,"Athens , Attiki, Greece",85.0,4.9,4.91,4.96
618,13972503,Private room,"Athina, Attica, Greece",42.0,4.75,4.81,4.93
619,13977595,Entire home/apt,"Athina, Greece",59.0,4.85,4.84,4.84
620,14018491,Entire home/apt,"Athina, Greece",23.0,4.74,4.79,4.94
621,14018934,Entire home/apt,,36.0,4.81,4.79,5.0
622,14034839,Entire home/apt,,76.0,4.9,4.99,4.95
623,14053253,Entire home/apt,"Athina, Greece",200.0,4.76,5.0,5.0
624,14060811,Entire home/apt,"Athina, Greece",40.0,4.95,4.93,4.99
625,14065549,Entire home/apt,,71.0,4.89,4.85,4.96
626,14078965,Entire home/apt,,95.0,4.81,4.94,4.92
627,14081186,Private room,"Athina, Greece",30.0,4.89,4.94,4.95
628,14083122,Entire home/apt,"Athina, Greece",340.0,4.78,4.66,4.93
629,14090362,Entire home/apt,"Athina, Greece",109.0,4.89,4.89,4.98
630,14092230,Private room,,15.0,4.33,4.67,5.0
631,14102785,Entire home/apt,"Athina, Greece",93.0,4.92,4.98,4.95
632,14115104,Entire home/apt,,37.0,4.12,3.62,4.69
633,14117432,Entire home/apt,"Athina, Greece",99.0,4.94,4.91,4.97
634,14120252,Entire home/apt,,180.0,4.88,4.82,5.0
635,14128387,Entire home/apt,"Athina, Greece",279.0,4.92,4.96,4.96
636,14132118,Entire home/apt,"Αθήνα, Αττική, Greece",114.0,4.76,4.83,4.8
637,14133870,Entire home/apt,"Athina, Greece",116.0,4.97,4.99,5.0
638,14146634,Entire home/apt,"Athens, Attiki, Greece",110.0,4.91,4.9,4.98
639,14170111,Entire home/apt,"Athina, Greece",98.0,4.78,4.8,4.92
640,14173004,Entire home/apt,"Athina, Attica, Greece",101.0,4.93,4.92,4.99
641,14191094,Entire home/apt,"Πλάκα, Αθήνα, Greece",165.0,5.0,5.0,5.0
642,14194511,Entire home/apt,"Athina, Greece",75.0,4.31,4.13,4.62
643,14208866,Entire home/apt,"Athina, Greece",86.0,4.92,4.95,4.96
644,14226639,Entire home/apt,"Athina, Greece",79.0,5.0,4.5,5.0
645,14263628,Entire home/apt,"Athina, Greece",51.0,4.88,4.88,4.97
646,14279398,Entire home/apt,"Athina, Greece",130.0,4.97,4.98,4.98
647,14286122,Entire home/apt,"Athens, Greece",137.0,4.5,4.47,4.65
648,14287680,Entire home/apt,"Athens, Attica, Greece",42.0,4.84,4.85,4.97
649,14297436,Entire home/apt,"Athina, Greece",43.0,4.84,4.75,4.94
650,14307925,Entire home/apt,"Athens, Greece",78.0,5.0,5.0,4.97
651,14308894,Entire home/apt,"Athens, Greece",80.0,5.0,5.0,5.0
652,14333096,Entire home/apt,"Athina, Greece",229.0,5.0,5.0,5.0
653,14355410,Entire home/apt,"Athina, Greece",118.0,4.9,4.86,4.95
654,14359675,Entire home/apt,"Athina, Greece",260.0,5.0,4.97,5.0
655,14369740,Entire home/apt,"Athens, Greece",95.0,5.0,5.0,5.0
656,14377807,Entire home/apt,"Athina, Greece",60.0,4.72,4.83,4.9
657,14396794,Entire home/apt,"Athina, Greece",99.0,4.87,4.76,4.96
658,14401965,Entire home/apt,,22.0,5.0,5.0,5.0
659,14414976,Entire home/apt,"Athina, Greece",194.0,4.64,4.73,4.84
660,14433356,Entire home/apt,"Athina, Greece",31.0,4.28,4.33,4.83
661,14471852,Entire home/apt,"Athina, Greece",37.0,4.84,4.85,4.95
662,14480359,Entire home/apt,"Athens, Greece",140.0,5.0,5.0,5.0
663,14494899,Entire home/apt,"Athina, Greece",55.0,4.97,4.97,4.99
664,14500505,Entire home/apt,"ATHENS, Greece",464.0,4.93,4.85,4.93
665,14504553,Private room,,40.0,4.87,4.94,4.97
666,14517924,Entire home/apt,"Athina, Greece",38.0,4.69,4.59,4.88
667,14528371,Entire home/apt,"Athina, Greece",131.0,4.97,4.92,4.99
668,14531657,Entire home/apt,,50.0,5.0,5.0,5.0
669,14533431,Entire home/apt,"Athina, Greece",300.0,4.87,5.0,5.0
670,14570831,Entire home/apt,"Αθήνα, Athens, Greece",192.0,4.86,4.91,4.97
671,14572595,Entire home/apt,,124.0,4.75,4.88,5.0
672,14583913,Entire home/apt,"Athina, Greece",98.0,4.67,4.66,4.87
673,14605769,Entire home/apt,"Athina, Greece",68.0,4.97,4.96,4.97
674,14664791,Entire home/apt,"Athina, Greece",400.0,4.76,4.88,4.94
675,14667336,Entire home/apt,"Athina, Greece",54.0,4.84,4.9,4.95
676,14676028,Entire home/apt,"Athina, Greece",80.0,4.93,4.92,4.97
677,14723895,Entire home/apt,"Athina, Greece",100.0,5.0,5.0,4.99
678,14725803,Entire home/apt,"Αθήνα, Athens, Greece",175.0,4.87,4.9,4.96
